"","site_name","Species_1","Species_2","time_interval"
"51379","site 10","fox","squirrel",3.56805555555556
"51380","site 10","fox","squirrel",5.23666666666667
"51381","site 10","fox","squirrel",8.18166666666667
"51382","site 10","fox","squirrel",8.29972222222222
"51383","site 10","fox","squirrel",8.66416666666667
"51384","site 10","fox","squirrel",8.68972222222222
"51385","site 10","fox","squirrel",3.54
"51386","site 10","fox","squirrel",5.20861111111111
"51387","site 10","fox","squirrel",8.15361111111111
"51388","site 10","fox","squirrel",8.27166666666667
"51389","site 10","fox","squirrel",8.63611111111111
"51390","site 10","fox","squirrel",8.66166666666667
"51391","site 10","fox","squirrel",3.50305555555556
"51392","site 10","fox","squirrel",5.17166666666667
"51393","site 10","fox","squirrel",8.11666666666667
"51394","site 10","fox","squirrel",8.23472222222222
"51395","site 10","fox","squirrel",8.59916666666667
"51396","site 10","fox","squirrel",8.62472222222222
"51397","site 10","fox","squirrel",2.67472222222222
"51398","site 10","fox","squirrel",4.34333333333333
"51399","site 10","fox","squirrel",7.28833333333333
"51400","site 10","fox","squirrel",7.40638888888889
"51401","site 10","fox","squirrel",7.77083333333333
"51402","site 10","fox","squirrel",7.79638888888889
"51403","site 10","fox","squirrel",2.65805555555556
"51404","site 10","fox","squirrel",4.32666666666667
"51405","site 10","fox","squirrel",7.27166666666667
"51406","site 10","fox","squirrel",7.38972222222222
"51407","site 10","fox","squirrel",7.75416666666667
"51408","site 10","fox","squirrel",7.77972222222222
"51409","site 10","squirrel","fox",6.29194444444444
"51410","site 10","squirrel","fox",7.99888888888889
"51411","site 10","squirrel","fox",8.04027777777778
"51412","site 10","squirrel","fox",4.62333333333333
"51413","site 10","squirrel","fox",6.33027777777778
"51414","site 10","squirrel","fox",6.37166666666667
"51415","site 10","squirrel","fox",1.67833333333333
"51416","site 10","squirrel","fox",3.38527777777778
"51417","site 10","squirrel","fox",3.42666666666667
"51418","site 10","squirrel","fox",1.56027777777778
"51419","site 10","squirrel","fox",3.26722222222222
"51420","site 10","squirrel","fox",3.30861111111111
"51421","site 10","squirrel","fox",1.19583333333333
"51422","site 10","squirrel","fox",2.90277777777778
"51423","site 10","squirrel","fox",2.94416666666667
"51424","site 10","squirrel","fox",1.17027777777778
"51425","site 10","squirrel","fox",2.87722222222222
"51426","site 10","squirrel","fox",2.91861111111111
"51427","site 10","fox","squirrel",6.53583333333333
"51428","site 10","fox","squirrel",7.25833333333333
"51429","site 10","squirrel","fox",5.64277777777778
"51430","site 10","squirrel","fox",8.42277777777778
"51431","site 10","squirrel","fox",4.92027777777778
"51432","site 10","squirrel","fox",7.70027777777778
"51433","site 10","squirrel","fox",8.29527777777778
"51434","site 10","squirrel","fox",9.04333333333333
"51435","site 10","squirrel","fox",9.40055555555556
"51436","site 10","squirrel","fox",9.41416666666667
"51437","site 10","squirrel","fox",8.14444444444444
"51438","site 10","squirrel","fox",8.8925
"51439","site 10","squirrel","fox",9.24972222222222
"51440","site 10","squirrel","fox",9.26333333333333
"51441","site 10","squirrel","fox",7.97694444444444
"51442","site 10","squirrel","fox",8.725
"51443","site 10","squirrel","fox",9.08222222222222
"51444","site 10","squirrel","fox",9.09583333333333
"51445","site 10","squirrel","fox",6.71277777777778
"51446","site 10","squirrel","fox",7.46083333333333
"51447","site 10","squirrel","fox",7.81805555555556
"51448","site 10","squirrel","fox",7.83166666666667
"51449","site 10","squirrel","fox",6.53722222222222
"51450","site 10","squirrel","fox",7.28527777777778
"51451","site 10","squirrel","fox",7.6425
"51452","site 10","squirrel","fox",7.65611111111111
"51453","site 10","squirrel","fox",5.10805555555556
"51454","site 10","squirrel","fox",5.85611111111111
"51455","site 10","squirrel","fox",6.21333333333333
"51456","site 10","squirrel","fox",6.22694444444444
"51457","site 10","fox","squirrel",2.36222222222222
"51458","site 10","fox","squirrel",2.37722222222222
"51459","site 10","fox","squirrel",2.40777777777778
"51460","site 10","fox","squirrel",2.42527777777778
"51461","site 10","fox","squirrel",2.43444444444444
"51462","site 10","fox","squirrel",2.59555555555556
"51463","site 10","fox","squirrel",2.99166666666667
"51464","site 10","fox","squirrel",3.16694444444444
"51465","site 10","fox","squirrel",3.46583333333333
"51466","site 10","fox","squirrel",3.47666666666667
"51467","site 10","fox","squirrel",3.60722222222222
"51468","site 10","fox","squirrel",3.66611111111111
"51469","site 10","fox","squirrel",4.8325
"51470","site 10","fox","squirrel",4.86805555555556
"51471","site 10","fox","squirrel",4.88333333333333
"51472","site 10","fox","squirrel",5.51777777777778
"51473","site 10","fox","squirrel",5.84222222222222
"51474","site 10","fox","squirrel",7.66138888888889
"51475","site 10","fox","squirrel",7.71027777777778
"51476","site 10","fox","squirrel",3.39555555555556
"51477","site 10","fox","squirrel",3.44361111111111
"51478","site 10","fox","squirrel",3.46583333333333
"51479","site 10","fox","squirrel",6.46666666666667
"51480","site 10","fox","squirrel",6.81055555555556
"51481","site 10","fox","squirrel",3.36194444444444
"51482","site 10","fox","squirrel",3.41
"51483","site 10","fox","squirrel",3.43222222222222
"51484","site 10","fox","squirrel",6.43305555555556
"51485","site 10","fox","squirrel",6.77694444444444
"51486","site 10","squirrel","fox",9.73694444444445
"51487","site 10","squirrel","fox",9.68888888888889
"51488","site 10","squirrel","fox",9.66666666666667
"51489","site 10","squirrel","fox",6.66583333333333
"51490","site 10","squirrel","fox",6.32194444444444
"51491","site 10","fox","squirrel",3.28611111111111
"51492","site 10","fox","squirrel",4.10777777777778
"51493","site 10","fox","squirrel",4.12833333333333
"51494","site 10","fox","squirrel",5.95138888888889
"51495","site 10","fox","squirrel",6.00333333333333
"51496","site 10","squirrel","fox",11.9288888888889
"51497","site 10","squirrel","fox",11.9083333333333
"51498","site 10","squirrel","fox",10.0852777777778
"51499","site 10","squirrel","fox",10.0333333333333
"51500","site 10","fox","squirrel",9.84805555555556
"51501","site 10","fox","squirrel",11.2625
"51502","site 10","fox","squirrel",11.4508333333333
"51503","site 10","fox","squirrel",11.5516666666667
"51504","site 10","fox","squirrel",11.7433333333333
"51505","site 10","fox","squirrel",0.446111111111111
"51506","site 10","fox","squirrel",1.09972222222222
"51507","site 10","fox","squirrel",1.28111111111111
"51508","site 10","fox","squirrel",1.29055555555556
"51509","site 10","fox","squirrel",2.29722222222222
"51510","site 10","fox","squirrel",2.30611111111111
"51511","site 10","fox","squirrel",9.03583333333333
"51512","site 10","squirrel","fox",9.77444444444444
"51513","site 10","fox","squirrel",6.04333333333333
"51514","site 10","fox","squirrel",6.08555555555556
"51515","site 10","fox","squirrel",9.14444444444444
"51516","site 10","fox","squirrel",9.34694444444444
"51517","site 10","fox","squirrel",9.35722222222222
"51518","site 10","fox","squirrel",9.37861111111111
"51519","site 10","fox","squirrel",9.44111111111111
"51520","site 10","fox","squirrel",9.45055555555555
"51521","site 10","fox","squirrel",9.67055555555556
"51522","site 10","fox","squirrel",9.74527777777778
"51523","site 10","fox","squirrel",9.99027777777778
"51524","site 10","fox","squirrel",10.3558333333333
"51525","site 10","fox","squirrel",4.35472222222222
"51526","site 10","fox","squirrel",4.59888888888889
"51527","site 10","fox","squirrel",5.02666666666667
"51528","site 10","fox","squirrel",5.10361111111111
"51529","site 10","fox","squirrel",5.18805555555556
"51530","site 10","fox","squirrel",5.25833333333333
"51531","site 10","fox","squirrel",5.27694444444444
"51532","site 10","fox","squirrel",5.34416666666667
"51533","site 10","fox","squirrel",5.5
"51534","site 10","squirrel","fox",8.47388888888889
"51535","site 10","squirrel","fox",8.50722222222222
"51536","site 10","squirrel","fox",8.22972222222222
"51537","site 10","squirrel","fox",8.26305555555555
"51538","site 10","squirrel","fox",7.80194444444444
"51539","site 10","squirrel","fox",7.83527777777778
"51540","site 10","squirrel","fox",7.725
"51541","site 10","squirrel","fox",7.75833333333333
"51542","site 10","squirrel","fox",7.64055555555556
"51543","site 10","squirrel","fox",7.67388888888889
"51544","site 10","squirrel","fox",7.57027777777778
"51545","site 10","squirrel","fox",7.60361111111111
"51546","site 10","squirrel","fox",7.55166666666667
"51547","site 10","squirrel","fox",7.585
"51548","site 10","squirrel","fox",7.48444444444444
"51549","site 10","squirrel","fox",7.51777777777778
"51550","site 10","squirrel","fox",7.32861111111111
"51551","site 10","squirrel","fox",7.36194444444444
"51552","site 10","squirrel","fox",0.147777777777778
"51553","site 10","squirrel","fox",0.181111111111111
"51554","site 10","squirrel","fox",8.72444444444444
"51555","site 10","fox","squirrel",6.58666666666667
"51556","site 10","fox","squirrel",7.01222222222222
"51557","site 10","fox","squirrel",7.11611111111111
"51558","site 10","fox","squirrel",7.37194444444444
"51559","site 10","fox","squirrel",7.38888888888889
"51560","site 10","fox","squirrel",7.40305555555556
"51561","site 10","fox","squirrel",7.62666666666667
"51562","site 10","fox","squirrel",7.65888888888889
"51563","site 10","fox","squirrel",8.30166666666667
"51564","site 10","fox","squirrel",9.845
"51565","site 10","fox","squirrel",9.96888888888889
"51566","site 10","fox","squirrel",10.0622222222222
"51567","site 10","fox","squirrel",10.0852777777778
"51568","site 10","fox","squirrel",10.3880555555556
"51569","site 10","fox","squirrel",10.5147222222222
"51570","site 10","fox","squirrel",11.3766666666667
"51571","site 10","squirrel","fox",9.55805555555555
"51572","site 10","squirrel","fox",9.61583333333333
"51573","site 10","squirrel","fox",9.54722222222222
"51574","site 10","squirrel","fox",9.605
"51575","site 10","squirrel","fox",7.77305555555556
"51576","site 10","squirrel","fox",7.83083333333333
"51577","site 10","squirrel","fox",7.54638888888889
"51578","site 10","squirrel","fox",7.60416666666667
"51579","site 10","squirrel","fox",7.32138888888889
"51580","site 10","squirrel","fox",7.37916666666667
"51581","site 10","squirrel","fox",7.04388888888889
"51582","site 10","squirrel","fox",9.98777777777778
"51583","site 10","squirrel","fox",10.0458333333333
"51584","site 10","squirrel","fox",6.99
"51585","site 10","squirrel","fox",9.93388888888889
"51586","site 10","squirrel","fox",9.99194444444444
"51587","site 10","squirrel","fox",6.93611111111111
"51588","site 10","squirrel","fox",9.88
"51589","site 10","squirrel","fox",9.93805555555556
"51590","site 10","squirrel","fox",6.87277777777778
"51591","site 10","squirrel","fox",9.81666666666667
"51592","site 10","squirrel","fox",9.87472222222222
"51593","site 10","squirrel","fox",6.73333333333333
"51594","site 10","squirrel","fox",9.67722222222222
"51595","site 10","squirrel","fox",9.73527777777778
"51596","site 10","squirrel","fox",6.66222222222222
"51597","site 10","squirrel","fox",9.60611111111111
"51598","site 10","squirrel","fox",9.66416666666667
"51599","site 10","squirrel","fox",6.65305555555556
"51600","site 10","squirrel","fox",9.59694444444444
"51601","site 10","squirrel","fox",9.655
"51602","site 10","squirrel","fox",6.63027777777778
"51603","site 10","squirrel","fox",9.57416666666667
"51604","site 10","squirrel","fox",9.63222222222222
"51605","site 10","squirrel","fox",6.60388888888889
"51606","site 10","squirrel","fox",9.54777777777778
"51607","site 10","squirrel","fox",9.60583333333333
"51608","site 10","squirrel","fox",6.51111111111111
"51609","site 10","squirrel","fox",9.455
"51610","site 10","squirrel","fox",9.51305555555555
"51611","site 10","squirrel","fox",6.43444444444444
"51612","site 10","squirrel","fox",9.37833333333333
"51613","site 10","squirrel","fox",9.43638888888889
"51614","site 10","squirrel","fox",4.70805555555556
"51615","site 10","squirrel","fox",7.65194444444444
"51616","site 10","squirrel","fox",7.71
"51617","site 10","squirrel","fox",2.34972222222222
"51618","site 10","squirrel","fox",5.29361111111111
"51619","site 10","squirrel","fox",5.35166666666667
"51620","site 10","squirrel","fox",2.31777777777778
"51621","site 10","squirrel","fox",5.26166666666667
"51622","site 10","squirrel","fox",5.31972222222222
"51623","site 10","squirrel","fox",2.00083333333333
"51624","site 10","squirrel","fox",4.94472222222222
"51625","site 10","squirrel","fox",5.00277777777778
"51626","site 10","squirrel","fox",1.93305555555556
"51627","site 10","squirrel","fox",4.87694444444444
"51628","site 10","squirrel","fox",4.935
"51629","site 10","squirrel","fox",1.84638888888889
"51630","site 10","squirrel","fox",4.79027777777778
"51631","site 10","squirrel","fox",4.84833333333333
"51632","site 10","squirrel","fox",1.83611111111111
"51633","site 10","squirrel","fox",4.78
"51634","site 10","squirrel","fox",4.83805555555556
"51635","site 10","squirrel","fox",1.82083333333333
"51636","site 10","squirrel","fox",4.76472222222222
"51637","site 10","squirrel","fox",4.82277777777778
"51638","site 10","squirrel","fox",1.76916666666667
"51639","site 10","squirrel","fox",4.71305555555556
"51640","site 10","squirrel","fox",4.77111111111111
"51641","site 10","squirrel","fox",1.75388888888889
"51642","site 10","squirrel","fox",4.69777777777778
"51643","site 10","squirrel","fox",4.75583333333333
"51644","site 10","squirrel","fox",1.73166666666667
"51645","site 10","squirrel","fox",4.67555555555556
"51646","site 10","squirrel","fox",4.73361111111111
"51647","site 10","squirrel","fox",1.60388888888889
"51648","site 10","squirrel","fox",4.54777777777778
"51649","site 10","squirrel","fox",4.60583333333333
"51650","site 10","squirrel","fox",1.55388888888889
"51651","site 10","squirrel","fox",4.49777777777778
"51652","site 10","squirrel","fox",4.55583333333333
"51653","site 10","squirrel","fox",1.47722222222222
"51654","site 10","squirrel","fox",4.42111111111111
"51655","site 10","squirrel","fox",4.47916666666667
"51656","site 10","squirrel","fox",1.26416666666667
"51657","site 10","squirrel","fox",4.20805555555556
"51658","site 10","squirrel","fox",4.26611111111111
"51659","site 10","fox","squirrel",0.141388888888889
"51660","site 10","fox","squirrel",0.171388888888889
"51661","site 10","squirrel","fox",2.8025
"51662","site 10","squirrel","fox",2.86055555555556
"51663","site 10","squirrel","fox",2.7725
"51664","site 10","squirrel","fox",2.83055555555556
"51665","site 10","fox","squirrel",1.45694444444444
"51666","site 10","fox","squirrel",1.68444444444444
"51667","site 10","fox","squirrel",1.705
"51668","site 10","fox","squirrel",1.71972222222222
"51669","site 10","fox","squirrel",1.73166666666667
"51670","site 10","fox","squirrel",1.75083333333333
"51671","site 10","fox","squirrel",1.76055555555556
"51672","site 10","fox","squirrel",1.77888888888889
"51673","site 10","fox","squirrel",1.81583333333333
"51674","site 10","fox","squirrel",1.89833333333333
"51675","site 10","fox","squirrel",1.91805555555556
"51676","site 10","fox","squirrel",2.00861111111111
"51677","site 10","fox","squirrel",2.03722222222222
"51678","site 10","fox","squirrel",2.07777777777778
"51679","site 10","fox","squirrel",2.15361111111111
"51680","site 10","fox","squirrel",2.16638888888889
"51681","site 10","fox","squirrel",2.29277777777778
"51682","site 10","fox","squirrel",2.32527777777778
"51683","site 10","fox","squirrel",2.41194444444444
"51684","site 10","fox","squirrel",6.38305555555556
"51685","site 10","fox","squirrel",8.22333333333333
"51686","site 10","fox","squirrel",8.31888888888889
"51687","site 10","fox","squirrel",8.33944444444444
"51688","site 10","fox","squirrel",8.36972222222222
"51689","site 10","fox","squirrel",8.38361111111111
"51690","site 10","fox","squirrel",9.51694444444444
"51691","site 10","fox","squirrel",9.79777777777778
"51692","site 10","fox","squirrel",9.82222222222222
"51693","site 10","squirrel","fox",11.9658333333333
"51694","site 10","squirrel","fox",11.9866666666667
"51695","site 10","squirrel","fox",11.8655555555556
"51696","site 10","squirrel","fox",11.8863888888889
"51697","site 10","squirrel","fox",11.7511111111111
"51698","site 10","squirrel","fox",11.7719444444444
"51699","site 10","squirrel","fox",11.6611111111111
"51700","site 10","squirrel","fox",11.6819444444444
"51701","site 10","squirrel","fox",11.6036111111111
"51702","site 10","squirrel","fox",11.6244444444444
"51703","site 10","squirrel","fox",11.4927777777778
"51704","site 10","squirrel","fox",11.5136111111111
"51705","site 10","squirrel","fox",11.4127777777778
"51706","site 10","squirrel","fox",11.4336111111111
"51707","site 10","squirrel","fox",11.3761111111111
"51708","site 10","squirrel","fox",11.3969444444444
"51709","site 10","squirrel","fox",11.3555555555556
"51710","site 10","squirrel","fox",11.3763888888889
"51711","site 10","squirrel","fox",11.3011111111111
"51712","site 10","squirrel","fox",11.3219444444444
"51713","site 10","squirrel","fox",10.9586111111111
"51714","site 10","squirrel","fox",10.9794444444444
"51715","site 10","squirrel","fox",10.9469444444444
"51716","site 10","squirrel","fox",10.9677777777778
"51717","site 10","squirrel","fox",10.9258333333333
"51718","site 10","squirrel","fox",10.9466666666667
"51719","site 10","squirrel","fox",10.9166666666667
"51720","site 10","squirrel","fox",10.9375
"51721","site 10","squirrel","fox",10.9047222222222
"51722","site 10","squirrel","fox",10.9255555555556
"51723","site 10","squirrel","fox",10.7402777777778
"51724","site 10","squirrel","fox",10.7611111111111
"51725","site 10","squirrel","fox",10.7313888888889
"51726","site 10","squirrel","fox",10.7522222222222
"51727","site 10","squirrel","fox",10.7230555555556
"51728","site 10","squirrel","fox",10.7438888888889
"51729","site 10","squirrel","fox",10.63
"51730","site 10","squirrel","fox",10.6508333333333
"51731","site 10","squirrel","fox",10.6194444444444
"51732","site 10","squirrel","fox",10.6402777777778
"51733","site 10","squirrel","fox",10.5063888888889
"51734","site 10","squirrel","fox",10.5272222222222
"51735","site 10","squirrel","fox",10.3344444444444
"51736","site 10","squirrel","fox",10.3552777777778
"51737","site 10","squirrel","fox",10.1372222222222
"51738","site 10","squirrel","fox",10.1580555555556
"51739","site 10","squirrel","fox",9.93527777777778
"51740","site 10","squirrel","fox",9.95611111111111
"51741","site 10","squirrel","fox",9.79388888888889
"51742","site 10","squirrel","fox",9.81472222222222
"51743","site 10","squirrel","fox",9.76027777777778
"51744","site 10","squirrel","fox",9.78111111111111
"51745","site 10","squirrel","fox",9.74
"51746","site 10","squirrel","fox",9.76083333333333
"51747","site 10","squirrel","fox",9.72972222222222
"51748","site 10","squirrel","fox",9.75055555555556
"51749","site 10","squirrel","fox",9.66194444444444
"51750","site 10","squirrel","fox",9.68277777777778
"51751","site 10","squirrel","fox",9.61055555555556
"51752","site 10","squirrel","fox",9.63138888888889
"51753","site 10","squirrel","fox",8.2775
"51754","site 10","squirrel","fox",8.29833333333333
"51755","site 10","squirrel","fox",7.58083333333333
"51756","site 10","squirrel","fox",7.60166666666667
"51757","site 10","squirrel","fox",7.48
"51758","site 10","squirrel","fox",7.50083333333333
"51759","site 10","squirrel","fox",7.46111111111111
"51760","site 10","squirrel","fox",7.48194444444444
"51761","site 10","squirrel","fox",7.41805555555556
"51762","site 10","squirrel","fox",7.43888888888889
"51763","site 10","squirrel","fox",7.40111111111111
"51764","site 10","squirrel","fox",7.42194444444444
"51765","site 10","squirrel","fox",7.3875
"51766","site 10","squirrel","fox",7.40833333333333
"51767","site 10","squirrel","fox",7.37666666666667
"51768","site 10","squirrel","fox",7.3975
"51769","site 10","squirrel","fox",7.36777777777778
"51770","site 10","squirrel","fox",7.38861111111111
"51771","site 10","squirrel","fox",7.33305555555556
"51772","site 10","squirrel","fox",7.35388888888889
"51773","site 10","squirrel","fox",7.32027777777778
"51774","site 10","squirrel","fox",7.34111111111111
"51775","site 10","squirrel","fox",7.2825
"51776","site 10","squirrel","fox",7.30333333333333
"51777","site 10","squirrel","fox",7.26527777777778
"51778","site 10","squirrel","fox",7.28611111111111
"51779","site 10","squirrel","fox",7.07944444444444
"51780","site 10","squirrel","fox",7.10027777777778
"51781","site 10","squirrel","fox",7.03833333333333
"51782","site 10","squirrel","fox",7.05916666666667
"51783","site 10","squirrel","fox",7.01055555555556
"51784","site 10","squirrel","fox",7.03138888888889
"51785","site 10","squirrel","fox",6.92888888888889
"51786","site 10","squirrel","fox",6.94972222222222
"51787","site 10","squirrel","fox",6.91194444444444
"51788","site 10","squirrel","fox",6.93277777777778
"51789","site 10","squirrel","fox",6.88388888888889
"51790","site 10","squirrel","fox",6.90472222222222
"51791","site 10","squirrel","fox",6.87555555555556
"51792","site 10","squirrel","fox",6.89638888888889
"51793","site 10","squirrel","fox",6.86277777777778
"51794","site 10","squirrel","fox",6.88361111111111
"51795","site 10","squirrel","fox",6.85222222222222
"51796","site 10","squirrel","fox",6.87305555555556
"51797","site 10","squirrel","fox",6.82861111111111
"51798","site 10","squirrel","fox",6.84944444444444
"51799","site 10","squirrel","fox",6.81944444444444
"51800","site 10","squirrel","fox",6.84027777777778
"51801","site 10","squirrel","fox",6.78138888888889
"51802","site 10","squirrel","fox",6.80222222222222
"51803","site 10","squirrel","fox",6.75555555555556
"51804","site 10","squirrel","fox",6.77638888888889
"51805","site 10","squirrel","fox",6.74666666666667
"51806","site 10","squirrel","fox",6.7675
"51807","site 10","squirrel","fox",6.72305555555556
"51808","site 10","squirrel","fox",6.74388888888889
"51809","site 10","squirrel","fox",6.67416666666667
"51810","site 10","squirrel","fox",6.695
"51811","site 10","squirrel","fox",6.66444444444444
"51812","site 10","squirrel","fox",6.68527777777778
"51813","site 10","squirrel","fox",6.62722222222222
"51814","site 10","squirrel","fox",6.64805555555556
"51815","site 10","squirrel","fox",6.57583333333333
"51816","site 10","squirrel","fox",6.59666666666667
"51817","site 10","squirrel","fox",6.53138888888889
"51818","site 10","squirrel","fox",6.55222222222222
"51819","site 10","squirrel","fox",5.63222222222222
"51820","site 10","squirrel","fox",5.65305555555556
"51821","site 10","squirrel","fox",5.57083333333333
"51822","site 10","squirrel","fox",5.59166666666667
"51823","site 10","squirrel","fox",5.5375
"51824","site 10","squirrel","fox",5.55833333333333
"51825","site 10","squirrel","fox",5.46527777777778
"51826","site 10","squirrel","fox",5.48611111111111
"51827","site 10","squirrel","fox",5.39972222222222
"51828","site 10","squirrel","fox",5.42055555555556
"51829","site 10","squirrel","fox",5.36527777777778
"51830","site 10","squirrel","fox",5.38611111111111
"51831","site 10","squirrel","fox",5.35166666666667
"51832","site 10","squirrel","fox",5.3725
"51833","site 10","squirrel","fox",4.36555555555556
"51834","site 10","squirrel","fox",4.38638888888889
"51835","site 10","squirrel","fox",11.7441666666667
"51836","site 10","squirrel","fox",4.31583333333333
"51837","site 10","squirrel","fox",4.33666666666667
"51838","site 10","squirrel","fox",11.6944444444444
"51839","site 10","squirrel","fox",4.24611111111111
"51840","site 10","squirrel","fox",4.26694444444444
"51841","site 10","squirrel","fox",11.6247222222222
"51842","site 10","squirrel","fox",4.15194444444444
"51843","site 10","squirrel","fox",4.17277777777778
"51844","site 10","squirrel","fox",11.5305555555556
"51845","site 10","squirrel","fox",4.10333333333333
"51846","site 10","squirrel","fox",4.12416666666667
"51847","site 10","squirrel","fox",11.4819444444444
"51848","site 10","fox","squirrel",11.255
"51849","site 10","fox","squirrel",11.5433333333333
"51850","site 10","fox","squirrel",11.9133333333333
"51851","site 10","fox","squirrel",11.9405555555556
"51852","site 10","fox","squirrel",11.2341666666667
"51853","site 10","fox","squirrel",11.5225
"51854","site 10","fox","squirrel",11.8925
"51855","site 10","fox","squirrel",11.9197222222222
"51856","site 10","fox","squirrel",3.87638888888889
"51857","site 10","fox","squirrel",4.16472222222222
"51858","site 10","fox","squirrel",4.53472222222222
"51859","site 10","fox","squirrel",4.56194444444444
"51860","site 10","fox","squirrel",4.80444444444444
"51861","site 10","fox","squirrel",7.39694444444444
"51862","site 10","fox","squirrel",9.53583333333333
"51863","site 10","fox","squirrel",9.58944444444444
"51864","site 10","fox","squirrel",9.66472222222222
"51865","site 10","fox","squirrel",9.67416666666667
"51866","site 10","fox","squirrel",9.68805555555556
"51867","site 10","fox","squirrel",9.70638888888889
"51868","site 10","fox","squirrel",9.71555555555556
"51869","site 10","fox","squirrel",9.73972222222222
"51870","site 10","fox","squirrel",9.75
"51871","site 10","fox","squirrel",9.945
"51872","site 10","fox","squirrel",9.97805555555555
"51873","site 10","fox","squirrel",10.1275
"51874","site 10","fox","squirrel",10.6105555555556
"51875","site 10","fox","squirrel",10.6327777777778
"51876","site 10","fox","squirrel",2.15083333333333
"51877","site 10","fox","squirrel",2.43916666666667
"51878","site 10","fox","squirrel",2.80916666666667
"51879","site 10","fox","squirrel",2.83638888888889
"51880","site 10","fox","squirrel",3.07888888888889
"51881","site 10","fox","squirrel",5.67138888888889
"51882","site 10","fox","squirrel",7.81027777777778
"51883","site 10","fox","squirrel",7.86388888888889
"51884","site 10","fox","squirrel",7.93916666666667
"51885","site 10","fox","squirrel",7.94861111111111
"51886","site 10","fox","squirrel",7.9625
"51887","site 10","fox","squirrel",7.98083333333333
"51888","site 10","fox","squirrel",7.99
"51889","site 10","fox","squirrel",8.01416666666667
"51890","site 10","fox","squirrel",8.02444444444444
"51891","site 10","fox","squirrel",8.21944444444444
"51892","site 10","fox","squirrel",8.2525
"51893","site 10","fox","squirrel",8.40194444444444
"51894","site 10","fox","squirrel",8.885
"51895","site 10","fox","squirrel",8.90722222222222
"51896","site 10","fox","squirrel",10.8063888888889
"51897","site 10","squirrel","fox",10.7619444444444
"51898","site 10","squirrel","fox",10.4736111111111
"51899","site 10","squirrel","fox",10.1036111111111
"51900","site 10","squirrel","fox",10.0763888888889
"51901","site 10","squirrel","fox",9.83388888888889
"51902","site 10","squirrel","fox",7.24138888888889
"51903","site 10","squirrel","fox",5.1025
"51904","site 10","squirrel","fox",5.04888888888889
"51905","site 10","squirrel","fox",4.97361111111111
"51906","site 10","squirrel","fox",4.96416666666667
"51907","site 10","squirrel","fox",4.95027777777778
"51908","site 10","squirrel","fox",4.93194444444444
"51909","site 10","squirrel","fox",4.92277777777778
"51910","site 10","squirrel","fox",4.89861111111111
"51911","site 10","squirrel","fox",4.88833333333333
"51912","site 10","squirrel","fox",4.69333333333333
"51913","site 10","squirrel","fox",4.66027777777778
"51914","site 10","squirrel","fox",4.51083333333333
"51915","site 10","squirrel","fox",4.02777777777778
"51916","site 10","squirrel","fox",4.00555555555556
"51917","site 10","squirrel","fox",2.10638888888889
"51918","site 10","fox","squirrel",1.37166666666667
"51919","site 10","fox","squirrel",1.95805555555556
"51920","site 10","fox","squirrel",1.98527777777778
"51921","site 10","fox","squirrel",2.52416666666667
"51922","site 10","fox","squirrel",2.80944444444444
"51923","site 10","fox","squirrel",2.86583333333333
"51924","site 10","fox","squirrel",6.92694444444444
"51925","site 10","fox","squirrel",7.01666666666667
"51926","site 10","fox","squirrel",7.04944444444444
"51927","site 10","fox","squirrel",7.06194444444444
"51928","site 10","fox","squirrel",7.11638888888889
"51929","site 10","fox","squirrel",7.35611111111111
"51930","site 10","fox","squirrel",7.36944444444444
"51931","site 10","fox","squirrel",7.44027777777778
"51932","site 10","fox","squirrel",7.57722222222222
"51933","site 10","fox","squirrel",7.61138888888889
"51934","site 10","fox","squirrel",7.82416666666667
"51935","site 10","fox","squirrel",7.91666666666667
"51936","site 10","fox","squirrel",8.46027777777778
"51937","site 10","fox","squirrel",1.34861111111111
"51938","site 10","fox","squirrel",1.935
"51939","site 10","fox","squirrel",1.96222222222222
"51940","site 10","fox","squirrel",2.50111111111111
"51941","site 10","fox","squirrel",2.78638888888889
"51942","site 10","fox","squirrel",2.84277777777778
"51943","site 10","fox","squirrel",6.90388888888889
"51944","site 10","fox","squirrel",6.99361111111111
"51945","site 10","fox","squirrel",7.02638888888889
"51946","site 10","fox","squirrel",7.03888888888889
"51947","site 10","fox","squirrel",7.09333333333333
"51948","site 10","fox","squirrel",7.33305555555556
"51949","site 10","fox","squirrel",7.34638888888889
"51950","site 10","fox","squirrel",7.41722222222222
"51951","site 10","fox","squirrel",7.55416666666667
"51952","site 10","fox","squirrel",7.58833333333333
"51953","site 10","fox","squirrel",7.80111111111111
"51954","site 10","fox","squirrel",7.89361111111111
"51955","site 10","fox","squirrel",8.43722222222222
"51956","site 10","squirrel","fox",10.7197222222222
"51957","site 10","squirrel","fox",10.6883333333333
"51958","site 10","squirrel","fox",10.6688888888889
"51959","site 10","squirrel","fox",10.4813888888889
"51960","site 10","squirrel","fox",10.4466666666667
"51961","site 10","squirrel","fox",9.905
"51962","site 10","squirrel","fox",9.80916666666667
"51963","site 10","squirrel","fox",9.71583333333333
"51964","site 10","squirrel","fox",9.62416666666667
"51965","site 10","squirrel","fox",9.07222222222222
"51966","site 10","squirrel","fox",9.05555555555556
"51967","site 10","squirrel","fox",7.05055555555556
